Client_ID,Total_Tradelines_6m_In,Total_Tradelines_1y_In,Total_Tradelines_2y_In,Max_Trade_3m_Out
112024,2.0,8,10,18697
119416,18.0,18,29,4015
100581,18.0,18,18,11151
103836,8.0,19,32,7260
121944,4.0,17,19,8428
119682,17.0,17,23,5117
106762,4.0,23,31,8097
100944,19.0,23,32,1391
115746,11.0,11,18,18502
116502,19.0,19,30,15690
104888,9.0,9,19,18724
101223,16.0,16,22,7135
114205,14.0,21,30,18681
115872,6.0,13,30,8582
116414,16.0,16,16,8382
106166,7.0,7,33,17835
117689,7.0,18,32,1071
105932,6.0,7,17,8158
120779,11.0,11,24,18478
107807,8.0,27,27,15839
122914,18.0,18,20,5418
104773,1.0,7,27,2612
118152,18.0,26,33,5145
111626,17.0,22,22,2403
106742,3.0,22,35,5769
114292,17.0,27,29,19769
111964,2.0,7,31,14199
101147,6.0,21,28,12956
118462,5.0,20,20,17732
119124,16.0,16,21,3207
107031,13.0,26,26,19798
100548,14.0,14,14,8574
111374,16.0,22,24,9004
110036,14.0,23,23,19108
117718,9.0,9,39,6882
101205,6.0,20,20,4619
113778,9.0,9,34,13158
102892,18.0,18,27,17709
123290,4.0,23,23,10649
108092,11.0,11,32,16752
105061,7.0,20,23,13182
111663,14.0,14,29,3443
104754,0.0,8,28,12997
120457,13.0,24,26,10525
108146,15.0,16,16,6060
112244,12.0,23,23,17721
114841,13.0,13,14,18337
113212,6.0,29,39,8456
115269,17.0,21,21,5676
113742,3.0,25,37,14952
119614,19.0,19,19,5124
112018,10.0,18,37,18036
104180,0.0,13,36,18918
117565,11.0,23,23,8865
110768,10.0,17,36,7634
100956,9.0,16,16,8340
119043,16.0,27,27,18655
123144,0.0,19,28,3602
122618,2.0,6,14,12497
104567,3.0,24,24,4843
118925,17.0,17,17,12466
100150,6.0,10,17,10039
117822,16.0,16,25,4752
101612,8.0,12,34,9387
101836,17.0,17,37,16649
114012,7.0,7,21,2593
104479,5.0,29,29,12812
110626,7.0,13,27,13172
106539,14.0,14,14,16928
110831,0.0,29,32,14111
113596,17.0,19,25,11625
116269,14.0,28,38,5868
106922,0.0,28,29,5999
110887,17.0,24,25,17377
109402,14.0,14,23,12169
108172,16.0,19,34,13170
103912,1.0,17,20,1666
122648,,13,13,1912
115187,16.0,27,27,14368
101415,12.0,26,31,8570
112025,12.0,19,19,13034
121010,5.0,6,24,10835
116692,2.0,10,35,18237
121196,5.0,8,20,1470
115768,14.0,24,24,16143
112143,2.0,28,29,15371
116605,7.0,24,35,9292
116603,18.0,18,18,11051
107262,18.0,18,18,8539
114286,6.0,24,29,11076
117783,5.0,12,31,7590
123387,11.0,16,22,6594
114069,0.0,16,24,17467
113605,2.0,25,29,3046
101174,16.0,16,16,13274
103772,2.0,24,24,11141
109067,10.0,19,39,7238
118769,14.0,24,39,14042
124356,10.0,28,28,4392
103149,,11,37,19078
107128,12.0,28,37,8971
100621,5.0,14,24,12646
108412,5.0,10,30,15120
119578,10.0,19,28,14313
120008,2.0,7,25,15865
123254,4.0,9,15,13479
113621,14.0,24,29,16426
103791,2.0,19,20,1920
104086,12.0,25,26,1774
112059,15.0,28,28,17215
100744,19.0,19,19,11919
109441,9.0,9,39,7760
124392,16.0,24,24,2289
121310,17.0,18,18,1639
105130,15.0,17,36,12402
120314,12.0,23,23,14926
121960,17.0,17,19,16298
116005,14.0,26,26,8641
115585,0.0,27,27,4232
103325,8.0,15,33,3227
116173,8.0,18,38,18443
109826,3.0,27,39,18330
112997,7.0,17,32,4896
100985,3.0,25,27,14295
113453,11.0,14,18,15162
103853,14.0,14,24,2089
106164,8.0,12,33,18422
107966,3.0,24,33,13813
118976,1.0,17,17,8672
106106,12.0,16,25,14670
121880,14.0,29,29,1891
112284,10.0,23,23,11523
111231,4.0,27,27,11085
100455,13.0,26,26,8228
120275,14.0,14,15,3110
119956,5.0,25,28,19629
117295,1.0,23,23,16898
124880,2.0,24,35,5243
106432,0.0,17,17,17371
116633,19.0,19,32,8816
108895,5.0,6,14,1195
118587,14.0,14,14,5788
121735,6.0,26,26,4080
100124,5.0,17,26,8724
116429,11.0,23,23,5140
123150,14.0,14,39,6924
122276,16.0,26,38,14749
123818,1.0,27,34,8868
103398,18.0,26,26,12495
113327,1.0,28,35,19794
112868,14.0,14,25,3993
100092,10.0,24,24,7629
123292,9.0,25,32,6373
104237,12.0,12,25,13862
121497,13.0,13,30,19700
123966,18.0,20,32,4430
114897,6.0,22,22,1653
119472,15.0,15,15,2181
102069,2.0,11,35,14049
100961,17.0,25,25,12470
118267,7.0,7,31,6775
114228,3.0,24,25,15985
111802,12.0,12,34,2003
103468,19.0,19,33,9091
104417,7.0,21,21,1962
102504,18.0,19,19,11188
122802,5.0,8,23,11908
114171,8.0,11,37,11415
119802,13.0,23,27,15364
114808,1.0,22,22,1696
123077,17.0,17,17,10718
108768,10.0,26,26,12725
104079,10.0,15,15,12651
121895,3.0,11,16,15316
108228,1.0,16,26,11044
115227,6.0,7,36,9890
121085,16.0,21,21,2670
122236,6.0,13,16,2227
123652,1.0,8,39,12383
122305,16.0,16,16,8843
102678,16.0,24,24,12524
116813,19.0,19,26,12024
116871,7.0,29,29,17176
112094,10.0,13,34,8878
111462,15.0,15,30,17920
103816,4.0,26,26,2701
110126,14.0,17,17,17851
116956,7.0,13,19,17699
124659,14.0,15,15,4771
110248,16.0,29,39,2797
113844,12.0,27,36,12149
120755,4.0,15,31,3472
123474,15.0,15,37,5851
104268,0.0,29,29,1429
114303,13.0,13,13,9164
104354,5.0,26,29,13683
110231,0.0,5,17,4751
123960,4.0,23,23,16608
112513,14.0,23,24,18496
114276,10.0,13,13,4456
105716,3.0,27,27,17185
111851,13.0,13,27,12053
101758,8.0,26,35,8199
118952,17.0,17,22,14008
123511,9.0,21,26,7615
113144,8.0,8,12,8088
116734,8.0,24,34,17086
107579,12.0,22,22,18614
106890,16.0,16,19,5828
116442,7.0,20,20,19269
121929,7.0,29,29,8478
120260,17.0,23,27,17697
117142,5.0,27,31,4371
114130,6.0,27,27,4052
122677,5.0,17,23,10228
110789,7.0,22,33,4022
120721,0.0,21,26,3468
122298,18.0,18,19,11431
100075,0.0,21,28,11833
109953,9.0,28,36,11594
112684,1.0,15,30,3826
113612,7.0,12,38,5798
104820,18.0,20,20,19753
116046,13.0,25,35,7678
107593,14.0,26,38,4802
120621,2.0,28,30,19894
101685,15.0,15,15,8911
112796,5.0,27,28,1326
123072,12.0,14,19,14471
112808,12.0,17,33,4377
101593,6.0,6,36,11585
115703,11.0,29,35,17601
110714,11.0,19,27,14259
115055,12.0,14,14,14552
106980,4.0,12,22,7338
112158,19.0,19,19,2502
107978,8.0,19,33,9063
103086,0.0,7,10,13590
109237,11.0,18,19,4026
123137,9.0,9,22,9981
109782,16.0,16,23,13258
115645,2.0,5,36,11064
119567,10.0,16,28,17378
112706,2.0,10,19,1662
104603,0.0,5,13,16568
124231,3.0,8,38,14631
120075,17.0,23,23,3120
107840,0.0,14,38,1300
111055,8.0,16,23,9818
106797,7.0,25,28,3596
104219,10.0,27,35,13123
108949,1.0,17,20,4915
105923,17.0,17,18,8122
123499,14.0,14,33,1133
107866,1.0,19,30,4357
113201,4.0,12,32,17201
116012,15.0,19,29,14004
105345,19.0,24,24,7174
105138,8.0,15,29,17871
111877,14.0,17,17,14537
112423,8.0,26,29,19840
113604,8.0,11,35,10607
101637,3.0,15,15,1896
104927,3.0,29,29,2322
122387,17.0,17,29,5999
103564,10.0,10,15,13552
119823,15.0,15,20,14739
108907,3.0,13,20,6294
111097,0.0,12,12,3600
121626,2.0,6,39,1324
123709,15.0,24,24,15047
121846,12.0,17,37,16016
103817,15.0,15,16,4187
101269,16.0,28,28,1167
121643,0.0,7,11,12911
101641,10.0,10,37,2295
116228,3.0,26,26,19849
105546,11.0,14,35,12768
121947,6.0,19,19,3374
104299,3.0,17,17,12707
106293,11.0,24,24,1147
122853,19.0,19,19,7693
122451,6.0,17,34,8806
115588,6.0,6,32,3363
119456,10.0,16,16,15014
116910,9.0,10,32,14548
115076,10.0,21,26,1275
107611,3.0,29,29,1100
119643,15.0,15,28,16424
114959,4.0,23,23,15133
121537,7.0,8,20,19309
103707,14.0,28,28,12559
104140,16.0,21,34,8635
101999,15.0,15,19,7067
122891,16.0,28,28,18240
102684,15.0,15,39,6914
114651,15.0,20,22,1499
108993,5.0,5,35,1904
118964,7.0,21,21,14329
122448,11.0,14,30,1199
116994,5.0,26,26,8343
122937,9.0,11,30,12438
121090,0.0,13,20,4367
121916,3.0,18,27,3772
109283,19.0,19,28,15362
113513,14.0,26,26,6140
108910,10.0,13,27,14475
111596,12.0,13,29,7087
112458,7.0,18,18,4905
110881,12.0,12,32,3882
111323,8.0,11,19,12258
105515,,23,33,13995
111346,9.0,19,31,12353
100875,5.0,7,19,6883
108457,10.0,14,28,14841
103001,1.0,29,29,3234
103801,16.0,21,21,9961
123547,18.0,18,29,15891
116666,0.0,18,31,5800
121522,19.0,23,34,17212
123865,2.0,17,23,6315
114199,19.0,19,19,17224
114246,7.0,22,22,2039
104116,7.0,14,30,5906
103281,2.0,13,17,19419
108857,19.0,20,35,1799
103277,17.0,20,23,1755
117641,13.0,13,38,17897
104133,17.0,17,33,18950
115225,5.0,21,22,19831
120318,18.0,24,24,11981
102151,6.0,8,24,1152
123719,8.0,9,26,4092
118006,5.0,5,38,17480
102988,13.0,13,17,12583
123395,15.0,29,29,6867
122417,13.0,26,26,9381
118098,11.0,24,24,4382
107555,19.0,19,19,7423
120965,10.0,29,29,13912
101779,7.0,15,36,7807
100028,17.0,25,31,18526
104223,15.0,15,30,15789
112945,2.0,13,18,2320
108808,9.0,9,10,3555
121761,18.0,18,37,7134
102424,9.0,27,36,14654
114084,5.0,9,24,8478
104610,15.0,15,28,12597
104498,16.0,22,39,9762
104444,9.0,9,28,15138
113653,2.0,24,24,17182
115800,8.0,14,36,17182
100946,2.0,7,11,17456
117685,10.0,23,25,16495
108839,16.0,23,23,9315
118812,2.0,19,38,3966
105257,10.0,27,27,1886
118508,0.0,14,14,13493
103314,2.0,5,30,13884
119719,16.0,16,16,3115
113122,4.0,23,31,14497
108595,16.0,16,16,6698
101095,1.0,9,35,4883
117532,17.0,17,17,11352
108202,13.0,13,13,12770
109106,9.0,9,26,6871
120269,15.0,15,15,6867
116583,12.0,12,36,14685
119858,6.0,13,39,15278
103624,8.0,28,28,7063
107799,16.0,16,31,1038
123090,2.0,28,29,17050
113460,6.0,18,18,14949
108988,0.0,14,22,19437
122660,8.0,9,27,7311
124740,8.0,22,22,8240
105701,14.0,14,25,2502
121318,3.0,28,28,6010
117108,1.0,6,14,1500
106687,8.0,20,31,11022
105724,17.0,17,22,13308
121409,12.0,12,38,14934
108883,2.0,27,27,3542
106250,11.0,11,35,18776
117044,14.0,14,16,19078
122783,1.0,26,38,2822
100347,17.0,17,17,9016
105218,17.0,28,28,1800
118446,0.0,9,20,15051
113487,2.0,11,15,4795
107413,13.0,29,29,15311
116144,4.0,18,35,18662
122662,7.0,18,26,18363
102825,2.0,5,16,13654
124008,7.0,11,29,12561
103910,5.0,15,26,8899
115101,1.0,12,19,15350
115511,9.0,9,36,17335
103770,17.0,17,36,13320
107647,12.0,21,38,7159
121074,14.0,25,33,13598
108558,9.0,9,18,10945
117261,16.0,24,24,9726
103291,4.0,6,25,18323
109832,7.0,9,16,1120
108460,8.0,15,15,7442
101719,15.0,15,25,13248
106114,9.0,16,24,10600
110718,10.0,21,30,7482
106263,10.0,16,36,9604
120645,13.0,19,36,19928
107284,14.0,23,23,11038
113706,9.0,19,31,16704
119087,12.0,18,34,13066
109869,9.0,13,34,17440
124783,6.0,17,31,2160
109529,6.0,12,16,15860
108748,6.0,24,28,12771
107694,0.0,13,20,9144
102091,15.0,15,18,7002
112083,6.0,27,27,4294
115353,18.0,27,29,7873
118696,17.0,22,28,15329
106179,1.0,26,26,11876
114172,13.0,19,19,11043
108099,14.0,14,25,9814
111249,17.0,22,37,4636
102108,10.0,13,28,7444
121060,8.0,20,28,6131
103833,0.0,24,33,17255
118049,13.0,13,39,12943
116102,8.0,9,12,4594
120797,16.0,28,28,2150
107839,13.0,13,31,15755
107726,10.0,23,35,7654
124252,2.0,28,28,19747
115309,3.0,10,38,16326
122453,16.0,16,22,4724
121270,7.0,14,14,3419
110010,3.0,17,17,17727
101879,2.0,8,26,10315
118869,12.0,12,32,11705
114664,16.0,16,16,14518
121694,15.0,15,36,16871
121463,5.0,23,23,1661
100339,7.0,26,31,19633
100058,5.0,22,22,17864
105621,4.0,22,26,11442
112280,17.0,27,27,8309
104688,12.0,12,12,7760
114685,0.0,22,22,18960
121844,1.0,25,34,15434
110016,17.0,23,28,3690
119593,5.0,26,26,14350
123218,4.0,23,26,16505
109914,3.0,26,36,8235
113408,7.0,16,39,6525
122896,7.0,29,29,11510
122243,7.0,29,29,14791
116207,4.0,20,32,1905
109165,6.0,7,17,8048
107632,12.0,21,21,19405
114715,15.0,15,28,13252
109809,3.0,16,16,17322
115009,14.0,28,28,18716
104578,7.0,12,24,6109
107006,12.0,18,18,8404
113819,19.0,19,19,17379
113746,6.0,9,34,10054
121842,17.0,17,17,11911
117396,13.0,24,24,8588
122672,6.0,21,25,3773
124269,13.0,20,20,6904
102848,7.0,12,15,11371
103795,1.0,21,22,2946
121905,8.0,8,26,19399
119729,10.0,29,29,10124
105652,9.0,9,38,4802
115216,10.0,23,36,13779
104999,11.0,16,29,17513
116308,16.0,18,24,5033
101062,7.0,13,20,4866
106230,2.0,7,39,18858
100090,10.0,18,32,12050
109102,3.0,10,13,11886
105372,15.0,18,23,15382
103752,18.0,18,18,6228
109060,13.0,20,35,12574
107490,7.0,7,38,1248
104852,14.0,28,31,6303
108620,6.0,10,22,9088
117905,14.0,20,20,14444
101768,15.0,16,16,13949
102297,12.0,29,35,19412
122131,6.0,6,15,6509
118875,17.0,25,25,9942
117829,13.0,24,24,10155
112863,16.0,25,36,17360
121702,4.0,17,37,11951
116086,8.0,8,35,9668
109076,19.0,19,39,15928
117818,15.0,16,18,8934
110193,12.0,29,32,3063
114902,4.0,9,18,2408
103352,2.0,26,33,6796
104780,8.0,27,27,14042
117356,10.0,28,28,16662
107363,3.0,7,38,5706
113120,2.0,21,30,10463
124895,0.0,12,23,12460
100991,0.0,7,14,9501
121860,5.0,19,19,12102
120548,14.0,20,20,7793
105425,15.0,23,23,4690
100525,15.0,28,30,13016
118093,9.0,28,28,8800
101008,11.0,15,28,12769
118668,6.0,26,26,12151
121082,19.0,25,25,6138
100903,0.0,7,23,12092
100837,15.0,24,24,16445
123998,1.0,9,27,2369
106248,13.0,29,29,13264
119329,3.0,16,25,1583
112172,0.0,11,11,3740
106207,14.0,21,39,4443
112071,3.0,14,28,6210
124931,0.0,6,37,3957
101868,11.0,25,35,12822
118278,15.0,15,22,6831
107320,19.0,28,28,5370
110751,9.0,9,18,4570
123374,18.0,24,32,5435
116986,2.0,11,31,3012
107108,3.0,7,12,3493
118132,16.0,16,18,10869
103544,10.0,24,24,5469
110486,14.0,22,22,10026
111179,12.0,12,29,18887
121745,18.0,18,24,11307
123054,13.0,26,33,19801
118012,0.0,5,22,13856
122034,9.0,9,36,16245
104632,9.0,28,33,11055
105397,12.0,17,27,12255
108289,8.0,8,31,16919
115097,19.0,19,19,19758
116248,6.0,10,11,14195
112563,16.0,16,23,15097
107855,0.0,5,10,19795
116032,5.0,25,27,10792
100138,1.0,17,25,13830
111899,17.0,17,25,12946
113383,7.0,20,20,4921
102101,13.0,23,23,1090
115744,4.0,25,34,10504
101340,1.0,27,33,10641
116710,13.0,16,20,13402
115159,19.0,19,19,10198
121601,11.0,19,19,16622
118062,6.0,19,36,13315
106249,10.0,27,33,1766
100823,0.0,27,27,7019
118473,4.0,22,22,6962
106736,0.0,6,20,17808
111154,12.0,18,31,6268
112555,17.0,21,32,5075
103838,19.0,19,26,18688
103818,8.0,15,32,13280
102814,7.0,24,24,4225
115342,11.0,11,30,1884
111304,7.0,26,26,1952
100656,1.0,29,31,6034
120787,13.0,26,38,10915
101241,3.0,20,35,3625
115052,0.0,23,23,12565
100980,2.0,27,27,1630
124073,14.0,14,30,14217
110430,16.0,16,16,2263
124609,3.0,18,18,9398
107111,4.0,6,23,18813
113873,6.0,18,23,7686
124074,15.0,18,19,9273
113781,16.0,16,25,10860
100890,19.0,23,23,11457
110604,3.0,20,20,5026
109582,12.0,24,39,3433
107662,10.0,23,23,10212
117374,1.0,19,19,8154
101309,0.0,18,18,12208
110634,1.0,23,24,18615
103637,0.0,26,35,6018
109124,2.0,16,16,9616
124770,0.0,8,38,12064
107315,5.0,10,11,7540
100514,0.0,8,22,2902
118513,19.0,19,21,1502
113458,9.0,14,25,3565
111556,16.0,16,33,5196
118083,,25,28,8533
122846,8.0,10,35,16971
111625,8.0,26,26,4969
120328,7.0,9,35,2448
102240,13.0,17,20,11955
122300,17.0,19,19,17959
105898,8.0,15,24,8300
123650,2.0,7,30,14115
122358,5.0,9,21,16772
108792,13.0,13,37,9535
115029,9.0,19,25,1824
112643,9.0,15,37,11769
122308,14.0,14,39,11871
107872,10.0,10,34,10687
123317,17.0,24,39,18219
106375,12.0,21,25,6828
116294,0.0,23,25,4389
119355,5.0,13,13,7289
113124,2.0,8,35,14272
107357,13.0,24,37,8813
123678,7.0,15,19,17116
101509,10.0,21,28,17240
103822,19.0,19,37,9931
124070,19.0,28,28,15816
101961,3.0,14,23,6923
104215,,18,20,6288
120818,0.0,13,31,15743
121931,10.0,25,25,18712
102308,18.0,18,18,3408
117021,17.0,20,23,19496
104245,10.0,17,27,18723
108675,9.0,11,35,10070
107179,8.0,21,21,16244
123569,19.0,19,35,7935
124227,16.0,18,27,14549
116600,13.0,16,16,1885
105933,8.0,12,32,5683
115150,5.0,12,13,10089
122006,16.0,17,18,5543
102511,18.0,25,25,10665
102750,14.0,20,36,10102
122976,11.0,23,27,19109
112582,18.0,18,19,16892
108328,7.0,16,31,19605
100702,12.0,12,31,11310
122049,3.0,23,24,7475
106604,7.0,12,12,7507
114690,13.0,18,18,15109
101698,7.0,14,22,10962
112099,,19,37,3459
116551,9.0,15,21,8223
100073,10.0,27,38,6829
118320,6.0,15,34,19942
100198,5.0,14,34,17219
122479,0.0,18,37,13074
110005,5.0,16,18,15799
110755,19.0,19,26,9834
122564,16.0,16,29,12769
112532,14.0,22,33,11553
116142,6.0,18,18,12017
116415,14.0,14,39,13697
115014,14.0,14,35,16517
113461,12.0,13,19,11789
104991,9.0,29,29,12436
109501,6.0,15,36,11810
120186,5.0,10,33,1175
101334,11.0,26,26,13954
122852,16.0,16,36,2873
115908,12.0,22,23,19796
117407,13.0,21,39,9136
104509,6.0,27,39,19496
122452,9.0,20,33,9046
103886,13.0,29,29,15520
124124,3.0,5,31,5349
122824,14.0,22,22,18195
100646,1.0,18,18,6468
122327,12.0,13,13,9321
104273,14.0,24,30,16585
117447,17.0,25,38,9321
114676,10.0,10,10,9763
101405,18.0,18,35,3047
111554,19.0,19,19,19000
113426,6.0,9,14,10490
102098,17.0,17,27,2653
108179,6.0,15,39,3852
124261,6.0,14,15,7602
104045,9.0,9,31,8716
104060,17.0,17,20,4701
110666,2.0,10,37,3208
123257,12.0,27,27,3528
118346,5.0,22,22,19670
102342,1.0,14,24,15565
100634,15.0,15,15,6740
105167,17.0,17,30,3700
116038,12.0,12,27,4108
103767,4.0,5,16,7383
120188,,16,31,14453
116094,2.0,22,22,19820
118661,1.0,27,33,17508
104886,12.0,12,12,2150
114571,9.0,9,13,6499
114006,12.0,12,13,7581
122827,11.0,27,27,10258
118451,19.0,25,25,18812
102747,18.0,18,38,5940
114751,12.0,15,33,1506
107227,19.0,19,32,14719
111120,15.0,15,25,14052
100225,15.0,23,30,3662
101281,0.0,17,39,7361
115430,15.0,19,25,3306
111040,18.0,18,29,9578
118080,15.0,15,36,4341
106598,16.0,24,24,8274
102556,15.0,15,21,13693
120446,19.0,19,27,1785
117707,4.0,17,17,9842
101308,17.0,17,20,2391
112855,6.0,27,30,16358
118998,19.0,19,36,12247
101693,0.0,20,27,9275
124485,12.0,25,35,10613
118714,12.0,12,39,2228
114541,18.0,18,34,11909
101224,14.0,16,35,11973
123336,4.0,27,32,17890
119037,3.0,8,13,10874
100577,14.0,26,27,7205
119296,17.0,19,20,13119
123309,1.0,25,25,19438
103194,3.0,19,21,4223
123063,19.0,19,19,7470
122355,3.0,16,17,1683
119694,15.0,15,34,2446
110637,10.0,12,19,1660
104537,14.0,14,14,6961
100635,5.0,14,32,16577
121271,8.0,14,29,10413
114521,6.0,26,33,15043
106290,11.0,28,28,6976
122974,13.0,15,31,5874
122573,4.0,26,32,8376
118887,6.0,27,28,16137
120643,18.0,18,34,5921
104267,13.0,19,25,19022
112312,11.0,16,16,17967
118597,6.0,20,20,16596
109369,7.0,25,29,8516
107652,15.0,28,28,19598
119954,2.0,25,38,4501
110907,10.0,27,28,6064
121003,5.0,10,29,15075
104967,12.0,28,28,1652
123759,2.0,16,27,13030
120953,7.0,21,21,8117
108215,6.0,9,12,2319
113436,13.0,22,22,15265
122642,9.0,25,25,3881
104698,13.0,13,13,11219
102076,13.0,19,19,3139
123471,5.0,23,23,6863
111052,2.0,22,29,8352
113501,4.0,10,35,4819
103295,4.0,9,22,12001
110518,7.0,11,20,18433
121400,7.0,25,25,15369
123454,9.0,28,29,8107
112830,2.0,20,20,12699
118827,2.0,24,38,12169
108577,6.0,9,10,14294
119977,12.0,19,26,14722
124391,8.0,27,31,3249
109638,11.0,27,37,19678
107156,5.0,6,25,2879
123867,5.0,15,31,18594
102576,7.0,7,32,8850
109528,9.0,9,16,14664
124195,6.0,23,35,2001
109490,16.0,16,29,13085
105573,12.0,16,28,5181
101013,8.0,19,22,18330
105617,1.0,11,32,10492
108567,0.0,27,27,11240
101193,16.0,20,33,18102
119137,15.0,15,28,19460
118997,7.0,18,21,12126
105353,1.0,7,21,18492
116464,9.0,18,24,16994
117676,19.0,19,30,15414
103988,12.0,27,33,9655
117282,4.0,24,27,10113
116770,12.0,20,29,11615
113914,5.0,12,38,14392
117273,13.0,22,30,13907
101369,19.0,19,33,11049
108940,2.0,18,21,14489
120742,8.0,12,28,17012
102784,17.0,17,38,16632
119554,19.0,19,37,19322
104320,16.0,16,22,14581
103262,1.0,16,26,9402
121982,19.0,27,38,11785
103370,19.0,23,32,8805
108811,14.0,18,31,15268
117563,4.0,22,22,2414
100625,5.0,28,28,18517
120470,14.0,16,18,9561
119445,8.0,14,30,8664
119421,4.0,23,31,5986
113272,2.0,20,28,5129
104110,2.0,20,34,8181
105702,6.0,29,29,11024
101403,7.0,21,35,15880
116438,3.0,10,34,12439
110266,6.0,6,15,2598
117113,2.0,7,35,13849
100719,15.0,15,26,19366
116747,16.0,16,35,6978
121447,2.0,11,33,12728
123467,10.0,10,34,19254
106036,17.0,17,17,3115
116532,4.0,15,24,1117
102047,19.0,19,19,16243
118383,17.0,21,21,8950
106761,8.0,11,19,8439
101462,5.0,28,32,2336
104695,15.0,27,27,3862
117155,14.0,15,18,9947
116672,3.0,11,27,11666
121183,6.0,27,27,7974
102048,7.0,19,38,8451
102979,4.0,21,21,1365
104132,0.0,28,28,2201
103183,19.0,20,20,9957
117720,2.0,12,39,14610
113450,1.0,6,39,16279
120047,19.0,27,27,8574
122719,1.0,17,18,8220
120769,10.0,17,35,3638
100074,13.0,22,38,15907
120385,7.0,8,21,11763
110948,14.0,14,25,3820
107557,0.0,20,27,16551
116928,18.0,23,36,15429
103417,17.0,17,17,1884
124795,7.0,19,36,5385
123843,0.0,22,29,17017
119848,16.0,16,16,18188
105671,17.0,18,23,7094
124826,4.0,7,33,17266
121778,6.0,14,37,9224
119478,5.0,10,18,7946
117323,19.0,19,23,10387
103756,9.0,16,26,2322
111552,0.0,17,19,2888
111386,2.0,12,28,13156
119468,1.0,20,20,18582
120323,8.0,27,36,18295
115913,3.0,8,38,14218
113356,16.0,19,24,9617
116466,10.0,13,38,7593
107504,11.0,11,31,19128
121653,5.0,16,28,7836
113147,1.0,15,15,19041
112520,9.0,9,26,10523
106751,18.0,18,31,19738
101356,19.0,29,29,19017
111951,17.0,17,31,14083
118784,14.0,24,28,1154
105482,17.0,22,30,6757
114042,2.0,18,39,19584
117484,18.0,18,36,1052
110200,17.0,17,17,15538
113669,3.0,16,17,3150
114844,4.0,24,27,11338
103400,16.0,17,17,17751
118395,14.0,21,21,14364
105319,4.0,24,24,2162
122454,7.0,23,23,19128
106029,15.0,17,29,6280
118681,1.0,24,24,15745
103425,0.0,14,29,5276
121240,0.0,24,24,19590
109079,13.0,13,22,3416
113243,1.0,18,18,14201
110579,14.0,14,17,14242
120272,16.0,20,20,8858
115813,12.0,17,37,18755
107337,8.0,25,25,10443
116121,10.0,21,29,11364
109399,18.0,18,26,4270
109574,17.0,17,36,12053
105002,13.0,13,33,14879
119231,10.0,25,25,4303
109122,7.0,18,30,1667
123459,15.0,22,36,3638
106303,12.0,13,13,18125
123210,17.0,26,37,13287
121395,18.0,18,23,1807
108079,1.0,21,38,14116
101320,0.0,26,26,18349
102569,3.0,15,38,2186
109744,5.0,27,31,16199
109713,6.0,26,26,13547
102916,10.0,14,21,17887
101837,18.0,18,23,16133
107195,14.0,14,14,15396
102345,8.0,8,35,19725
101217,16.0,16,32,19498
103681,16.0,23,27,12291
107186,12.0,26,26,9434
123785,2.0,6,20,15587
102853,4.0,5,23,14202
120259,18.0,18,18,14832
120267,12.0,28,34,4899
109022,12.0,23,36,13706
110175,15.0,15,15,6324
117354,5.0,9,17,6844
121426,8.0,27,27,19585
113753,1.0,23,23,16940
120814,15.0,23,28,4039
117190,18.0,22,36,7999
107796,15.0,18,18,19224
103799,13.0,20,20,13649
112752,2.0,9,12,4088
117497,10.0,10,31,12153
119812,8.0,23,33,10728
118774,1.0,6,30,6722
107881,3.0,15,37,19447
105970,19.0,27,27,12567
116082,4.0,14,14,16137
118797,17.0,22,31,18178
118591,2.0,13,35,3787
103874,2.0,13,28,12984
121871,11.0,25,25,19391
123330,10.0,10,17,11227
124348,9.0,9,28,13261
106887,14.0,14,14,15441
113909,6.0,18,26,17290
115916,19.0,19,37,8394
111750,13.0,22,32,4120
122241,5.0,20,35,5383
115393,14.0,14,14,1927
123462,12.0,12,19,3102
109427,18.0,27,27,6268
115817,5.0,22,25,9898
119671,3.0,13,13,7938
117982,2.0,7,33,15448
106267,5.0,14,35,11605
115050,2.0,28,28,16839
110051,13.0,26,26,19886
120301,17.0,17,39,6178
114242,4.0,11,13,19361
116700,13.0,20,20,19747
120960,5.0,5,10,5528
106048,15.0,15,30,8369
120305,17.0,17,29,1650
122001,2.0,26,26,18799
114823,4.0,14,29,15833
114760,17.0,23,23,7431
108210,5.0,21,21,12259
122630,6.0,8,35,1780
115695,13.0,13,31,19964
121159,19.0,19,32,14628
123458,5.0,5,33,3382
107558,1.0,18,24,3838
124796,4.0,7,12,4357
121197,18.0,22,35,14509
103243,9.0,11,38,15825
118384,2.0,28,28,17491
