Client_ID,Total_Enquiry_6m_In,Total_Enquiry_1y_In,Total_Enquiry_2y_In
117663,0.0,18,31
111205,3.0,15,16
100981,6.0,24,24
123717,0.0,9,19
114376,3.0,18,26
112973,13.0,17,17
105761,1.0,10,10
122981,14.0,14,22
107823,5.0,19,26
101845,10.0,10,10
105009,3.0,22,22
102307,6.0,15,15
108728,11.0,11,11
113122,10.0,14,22
118169,8.0,20,20
109312,9.0,21,21
121384,1.0,3,25
110464,5.0,20,30
123988,9.0,16,26
118026,6.0,24,24
100254,5.0,19,24
121366,9.0,9,34
102636,1.0,23,23
123572,12.0,12,24
109377,7.0,9,19
123823,2.0,16,32
117993,3.0,15,27
106075,14.0,14,20
115606,10.0,12,15
123893,12.0,22,22
120468,14.0,14,19
108329,4.0,17,28
109194,8.0,8,8
104900,9.0,18,18
103692,2.0,7,31
120089,4.0,11,32
107808,11.0,11,11
112751,5.0,14,14
106056,3.0,15,16
109109,0.0,21,27
123002,8.0,19,31
101386,4.0,17,27
109768,0.0,4,27
112286,7.0,21,21
103479,13.0,17,25
101491,2.0,9,14
121599,6.0,6,8
124967,8.0,18,18
110412,7.0,7,33
102361,9.0,9,22
110902,9.0,9,32
117332,7.0,8,14
106832,7.0,10,10
110990,14.0,14,14
115198,6.0,18,24
106503,7.0,18,18
100378,1.0,8,21
107994,9.0,20,20
108038,7.0,16,16
123099,8.0,22,22
113650,2.0,23,27
123138,7.0,7,8
122727,0.0,20,20
119739,14.0,14,31
121501,9.0,9,14
101581,1.0,20,34
101802,0.0,23,23
103744,5.0,16,16
115424,3.0,22,22
104951,5.0,6,16
120377,2.0,9,10
119748,4.0,19,25
121919,2.0,3,9
105579,5.0,17,27
105376,1.0,19,22
112700,2.0,16,23
106234,7.0,7,11
120657,6.0,21,34
117217,2.0,24,24
110218,12.0,14,24
110761,11.0,11,11
112459,2.0,7,30
111951,12.0,19,25
120210,5.0,5,5
102653,7.0,21,26
123490,0.0,24,32
100594,3.0,22,22
122202,9.0,11,11
108114,12.0,16,16
112453,9.0,18,31
103796,12.0,12,12
117381,10.0,16,16
102399,3.0,12,19
114026,8.0,20,20
119507,11.0,11,22
105063,1.0,3,25
106057,6.0,24,33
122044,5.0,5,19
111510,0.0,7,26
108091,1.0,19,19
120322,8.0,8,28
113038,2.0,8,22
106360,9.0,18,18
112494,10.0,14,31
104540,1.0,15,15
112023,7.0,17,17
112944,12.0,13,13
106974,14.0,20,20
103513,12.0,13,30
117158,14.0,14,24
102071,8.0,8,8
121489,11.0,11,11
124050,12.0,12,23
116717,3.0,4,22
120000,3.0,19,19
107719,3.0,5,5
123820,8.0,23,26
103287,0.0,15,15
102726,12.0,18,18
100030,12.0,12,14
114084,7.0,7,13
119893,13.0,21,21
104366,8.0,17,17
113474,11.0,16,16
124066,11.0,18,27
115509,7.0,15,32
116554,7.0,14,23
105676,4.0,18,18
109718,3.0,12,26
112531,5.0,17,28
120331,13.0,23,23
111456,0.0,13,13
103707,5.0,13,13
124290,5.0,9,23
124239,3.0,14,22
119798,14.0,14,14
121268,2.0,24,24
102226,11.0,16,18
116662,4.0,6,6
120534,10.0,11,34
123914,13.0,17,26
112945,13.0,13,25
100618,2.0,7,29
105618,0.0,21,26
115421,13.0,13,26
111949,8.0,21,21
120082,,21,28
113261,2.0,11,13
115380,7.0,20,33
111010,13.0,24,24
118213,0.0,18,34
104404,12.0,12,12
122072,4.0,22,25
109202,1.0,11,11
100392,6.0,8,30
112015,13.0,21,24
111814,3.0,16,24
101246,5.0,7,27
117778,4.0,24,24
119569,10.0,23,23
115286,7.0,7,9
112202,,18,32
124536,13.0,16,19
108001,0.0,5,19
107979,13.0,24,24
122455,2.0,3,26
119126,10.0,10,34
107813,7.0,7,32
103654,10.0,10,19
113355,5.0,23,23
109258,7.0,7,17
106534,9.0,17,27
109809,4.0,5,11
117037,11.0,12,18
100925,5.0,12,34
122018,10.0,19,24
116127,11.0,12,16
122599,10.0,10,10
124194,7.0,17,17
121297,1.0,21,29
103874,5.0,10,33
100177,7.0,11,18
110561,4.0,23,34
112152,2.0,15,22
120598,14.0,17,27
121605,3.0,18,18
104781,3.0,9,20
121177,4.0,13,25
117259,14.0,19,21
102247,11.0,18,31
103243,13.0,13,18
124463,13.0,22,25
116400,14.0,14,14
104032,0.0,16,20
108750,11.0,11,28
122462,1.0,23,33
119871,3.0,20,32
121441,3.0,6,33
123126,1.0,13,24
106483,2.0,20,20
115727,5.0,9,15
120145,9.0,19,29
107667,6.0,15,17
106605,1.0,9,24
114565,4.0,18,26
106299,5.0,24,24
108408,8.0,8,8
104184,,18,21
110265,2.0,7,15
119689,5.0,18,24
118950,3.0,18,32
105599,3.0,3,21
115946,12.0,12,32
109507,5.0,5,30
118326,14.0,18,18
106682,13.0,13,29
116499,7.0,8,26
119346,0.0,13,13
107173,3.0,21,21
120758,4.0,4,24
112065,2.0,21,21
122679,5.0,21,25
109172,14.0,17,24
124750,6.0,20,25
100397,12.0,14,22
100558,12.0,12,16
114011,10.0,23,23
111337,4.0,17,17
120489,5.0,22,22
112155,2.0,17,29
107172,0.0,4,16
119252,3.0,20,29
103388,11.0,11,12
102249,10.0,10,14
104427,11.0,22,22
118741,8.0,16,16
113756,9.0,9,19
121420,8.0,13,24
102454,12.0,17,20
113779,14.0,21,21
102495,12.0,20,20
100557,14.0,14,14
121201,6.0,16,16
113960,9.0,19,19
120490,3.0,9,23
117965,10.0,10,14
103266,12.0,12,12
115483,4.0,20,31
112918,7.0,15,21
114969,9.0,9,9
102373,3.0,9,16
107505,12.0,12,12
109331,10.0,19,24
113199,0.0,16,19
112881,4.0,24,24
106680,5.0,7,8
101531,8.0,24,24
123244,2.0,21,21
101184,2.0,10,27
109123,5.0,23,31
118822,2.0,21,23
102822,9.0,9,9
113026,6.0,17,21
116532,10.0,17,17
115957,13.0,13,34
100163,6.0,8,11
121092,12.0,12,12
112421,7.0,7,12
117341,4.0,4,19
122774,10.0,13,34
121769,2.0,22,22
101172,12.0,12,18
104051,11.0,11,11
113750,0.0,9,9
117592,2.0,17,21
106540,0.0,16,28
123719,9.0,9,21
112054,3.0,10,18
120396,5.0,17,30
108225,2.0,3,5
120871,11.0,20,20
112966,4.0,10,22
116159,12.0,22,22
107264,10.0,21,21
103077,14.0,14,22
106372,0.0,17,17
104321,14.0,14,28
101389,14.0,24,24
119400,13.0,13,31
110795,1.0,17,29
123355,6.0,15,15
124191,14.0,23,26
102601,11.0,11,11
101412,2.0,24,24
121981,7.0,7,9
107586,8.0,21,21
111463,3.0,21,21
120595,6.0,6,7
120985,3.0,24,24
110075,8.0,18,22
124009,9.0,24,25
119343,11.0,11,11
110141,7.0,12,12
118722,13.0,13,13
115762,11.0,20,20
112278,9.0,22,33
102265,14.0,14,14
108572,4.0,20,28
111099,13.0,16,29
108547,11.0,20,20
108241,8.0,17,21
102650,14.0,14,22
105405,2.0,17,17
105170,9.0,10,18
101580,1.0,18,18
114902,11.0,24,24
122921,1.0,8,8
117578,13.0,13,20
111656,14.0,23,23
122203,2.0,7,11
121246,12.0,17,17
101623,11.0,11,19
117414,12.0,19,21
103794,10.0,14,14
124677,7.0,20,34
102460,10.0,20,28
119914,5.0,16,16
106303,9.0,17,26
111291,8.0,8,20
104937,4.0,17,20
121243,0.0,19,32
113164,7.0,11,11
105433,9.0,23,23
117234,1.0,11,11
104714,8.0,19,25
120593,5.0,16,22
108985,5.0,8,22
108320,3.0,14,14
111125,14.0,14,15
111468,8.0,16,33
107451,9.0,24,24
105970,10.0,16,18
122359,8.0,15,21
106516,6.0,16,30
116304,2.0,22,22
104938,13.0,13,26
112986,7.0,13,24
115352,2.0,4,9
122893,5.0,15,18
105318,8.0,10,34
124587,13.0,15,25
116606,5.0,11,12
108459,6.0,8,19
107490,14.0,14,19
119009,6.0,15,32
100568,9.0,9,31
114892,14.0,14,33
111028,6.0,23,23
121809,6.0,19,27
101739,2.0,8,8
122269,7.0,7,32
122659,10.0,15,23
102284,6.0,16,28
101807,3.0,6,28
123952,0.0,15,15
122957,14.0,18,18
107000,8.0,8,34
117515,7.0,7,17
110926,3.0,22,22
118507,12.0,16,16
109253,5.0,12,19
119565,0.0,13,17
111978,8.0,23,23
109378,12.0,12,12
104573,14.0,14,14
100863,14.0,21,21
114972,14.0,14,14
102856,4.0,4,28
121519,1.0,14,14
111501,5.0,5,29
117786,7.0,13,25
106292,7.0,9,22
113259,9.0,12,26
112571,1.0,21,28
115752,3.0,22,26
110548,5.0,10,27
109160,14.0,14,14
105511,0.0,3,19
112405,4.0,18,18
117654,12.0,20,32
107506,1.0,13,24
102016,13.0,13,22
107841,9.0,15,15
116134,11.0,14,16
121307,12.0,16,16
116104,2.0,12,25
118321,10.0,23,23
101011,5.0,11,29
120827,5.0,5,31
101621,0.0,19,19
106438,0.0,3,19
103413,4.0,9,9
118307,5.0,11,27
123400,11.0,11,29
105847,12.0,12,25
121897,4.0,16,22
105415,3.0,9,31
123971,13.0,13,14
102196,1.0,8,23
107699,1.0,18,34
124281,14.0,20,27
102902,14.0,14,14
105672,11.0,16,34
113611,3.0,21,24
118518,6.0,13,24
104213,6.0,20,26
107385,11.0,23,23
120825,8.0,8,8
115952,8.0,20,25
100109,7.0,17,21
118187,3.0,23,28
120129,11.0,14,24
103246,14.0,18,26
107394,4.0,4,11
106746,13.0,18,31
110456,1.0,24,31
119791,0.0,9,33
100439,5.0,10,10
103401,13.0,13,25
101765,0.0,5,28
121910,8.0,8,30
106940,0.0,10,10
115556,3.0,13,34
100340,6.0,24,29
119462,0.0,18,18
102176,8.0,21,32
120559,10.0,15,32
108531,6.0,20,22
105881,2.0,9,23
101437,12.0,14,18
109510,11.0,18,18
123484,2.0,22,22
106180,8.0,24,24
120733,9.0,12,19
112748,1.0,4,9
110041,12.0,13,29
115959,14.0,24,27
119413,12.0,12,29
122498,2.0,14,17
113023,5.0,20,20
105209,8.0,8,13
114123,0.0,23,23
103379,12.0,12,12
112225,14.0,17,28
122386,13.0,15,26
105384,7.0,8,26
110891,10.0,21,27
115186,7.0,17,20
107491,7.0,10,12
103220,14.0,14,18
120603,8.0,23,23
119024,2.0,10,26
106113,7.0,23,32
117060,5.0,5,15
107428,0.0,14,14
114538,6.0,20,24
120130,9.0,21,21
119991,12.0,12,23
108023,3.0,17,30
119135,14.0,14,24
107917,14.0,23,26
102680,10.0,10,18
105866,7.0,8,12
102967,0.0,5,12
104707,2.0,9,13
112014,5.0,6,33
115087,10.0,10,17
105960,10.0,10,10
121650,5.0,8,31
103677,1.0,16,25
109575,8.0,8,12
109155,11.0,23,33
121646,0.0,19,19
106039,6.0,6,21
118284,11.0,11,28
112796,4.0,15,15
107915,0.0,9,22
113836,14.0,14,14
119177,12.0,12,25
116261,13.0,22,29
111850,5.0,17,17
113002,9.0,17,32
106562,13.0,13,14
121516,1.0,6,30
116466,10.0,14,14
120582,12.0,12,12
122236,11.0,21,21
119194,1.0,10,31
109401,7.0,9,27
113193,9.0,15,32
117503,9.0,19,30
101561,7.0,24,24
114508,11.0,11,16
110524,14.0,14,21
117266,5.0,12,12
120067,4.0,8,8
108358,0.0,15,15
103530,3.0,24,24
109678,8.0,8,8
117130,14.0,14,15
110301,1.0,24,24
102443,0.0,23,32
124391,14.0,17,17
124628,9.0,11,11
103180,10.0,17,17
109929,11.0,11,11
119558,6.0,19,31
119358,1.0,7,11
108046,4.0,17,28
110441,14.0,21,21
124903,3.0,17,17
123638,14.0,14,14
105878,11.0,11,18
100440,7.0,12,12
108307,9.0,23,23
124710,10.0,10,29
121180,10.0,24,24
116397,6.0,10,14
117596,13.0,13,16
112168,6.0,6,9
102498,8.0,10,26
122864,5.0,16,28
103586,3.0,3,33
121583,4.0,20,22
121557,8.0,22,22
124256,14.0,21,29
100716,7.0,22,22
112148,7.0,16,29
111062,12.0,14,14
111945,4.0,16,20
116357,7.0,12,19
103743,11.0,11,11
100842,14.0,24,24
104719,11.0,11,16
119088,14.0,24,24
103711,12.0,12,19
109859,11.0,11,13
105465,11.0,15,15
119956,14.0,14,14
112530,14.0,18,18
100257,13.0,13,24
106772,4.0,19,20
107461,9.0,14,14
117719,11.0,11,33
101530,11.0,11,26
124543,6.0,24,28
114143,5.0,18,31
117141,5.0,22,22
104432,14.0,23,33
100448,5.0,13,34
115527,5.0,22,24
104486,2.0,22,22
103429,3.0,22,27
109314,13.0,14,24
103256,8.0,18,20
116688,5.0,12,13
102701,7.0,12,27
108280,1.0,4,28
121715,10.0,12,21
100575,8.0,8,16
109491,6.0,6,14
124940,0.0,4,10
119215,4.0,6,21
109845,13.0,13,13
119988,4.0,4,33
108262,14.0,21,21
114461,6.0,20,33
101962,10.0,11,25
100651,13.0,13,14
105306,11.0,11,15
120295,0.0,3,6
123352,8.0,24,24
114020,8.0,8,20
118457,8.0,13,13
114148,13.0,13,20
115923,4.0,15,27
116681,9.0,13,29
117069,12.0,20,20
122337,5.0,24,24
104543,12.0,24,24
100891,9.0,14,33
109693,14.0,22,25
105227,5.0,22,22
101312,10.0,10,31
120710,13.0,23,32
100140,2.0,6,27
117229,2.0,17,17
124922,2.0,19,27
123843,6.0,13,13
117290,6.0,14,19
111490,0.0,21,21
117335,12.0,12,12
110775,10.0,15,15
118434,11.0,14,25
115025,2.0,7,7
111865,14.0,14,20
111743,,11,16
103757,0.0,5,25
107680,6.0,23,23
110397,9.0,20,20
107410,1.0,23,23
103605,9.0,23,28
117040,14.0,14,18
124355,7.0,7,22
120504,7.0,15,21
107761,6.0,17,26
106522,9.0,23,25
124232,5.0,22,22
123425,,14,14
116607,9.0,18,21
115779,13.0,13,32
108889,12.0,12,12
100701,14.0,19,26
104702,2.0,17,17
123764,6.0,19,27
104331,0.0,24,24
118891,14.0,14,14
122457,0.0,18,18
123510,0.0,7,15
113506,14.0,14,19
114415,5.0,15,15
103255,12.0,19,20
118927,0.0,10,30
101967,1.0,24,24
110533,8.0,17,30
109340,13.0,13,27
108677,3.0,24,24
117475,0.0,6,26
121940,11.0,19,19
114357,14.0,22,22
120365,2.0,19,19
122078,4.0,8,16
110913,4.0,12,20
111928,6.0,6,30
123397,0.0,4,18
107012,3.0,6,33
110400,10.0,14,14
118816,6.0,21,21
112850,9.0,12,12
113016,14.0,14,23
109376,8.0,16,18
123986,5.0,7,16
110812,12.0,12,21
121711,13.0,13,17
113878,2.0,18,31
103108,1.0,21,21
114339,12.0,12,22
122421,9.0,16,21
100357,9.0,9,10
116935,9.0,9,11
109066,9.0,15,28
116414,12.0,12,23
105162,4.0,17,22
105351,8.0,8,24
104111,0.0,15,31
112581,6.0,21,21
115003,1.0,11,13
123107,9.0,18,18
103504,5.0,20,26
108378,11.0,16,34
114666,13.0,23,34
122025,14.0,14,14
122275,14.0,15,15
109234,14.0,16,16
105949,8.0,14,14
104750,6.0,22,34
100923,5.0,9,9
113029,10.0,10,12
101051,12.0,17,26
118664,7.0,10,10
103518,5.0,9,9
112332,8.0,22,22
124759,,23,23
113586,2.0,10,32
102262,13.0,13,16
120915,9.0,22,26
104066,6.0,6,31
110901,14.0,14,14
103832,12.0,12,19
112471,12.0,22,22
105365,7.0,9,30
108310,3.0,8,11
111385,3.0,17,29
108282,0.0,17,29
123894,9.0,13,20
124368,12.0,12,25
105188,8.0,16,16
109598,14.0,14,23
121636,13.0,13,34
114654,4.0,5,25
119496,5.0,8,23
104239,9.0,18,21
117871,8.0,22,22
113363,13.0,13,31
120178,11.0,11,32
104045,0.0,12,31
102728,12.0,22,22
108822,8.0,23,23
118912,11.0,13,18
103002,12.0,12,14
108751,1.0,10,23
120926,10.0,17,17
123142,14.0,18,18
108133,4.0,13,13
101569,7.0,7,17
112368,14.0,24,24
104863,10.0,17,25
116538,10.0,10,19
124323,2.0,8,29
117159,13.0,13,13
113610,1.0,18,18
114311,7.0,18,18
112143,3.0,21,21
121289,14.0,14,28
111566,12.0,13,15
105786,13.0,22,26
109590,8.0,19,28
124531,3.0,6,29
115837,7.0,20,20
121028,7.0,14,14
110960,2.0,10,26
111124,1.0,23,23
109166,12.0,24,24
101328,4.0,9,24
102222,11.0,19,19
111181,1.0,3,11
120391,6.0,24,28
120469,11.0,17,23
120131,1.0,8,25
116182,6.0,16,16
107459,13.0,16,16
104979,13.0,17,18
112061,1.0,6,29
117117,4.0,14,14
110329,13.0,13,34
110305,9.0,10,10
115200,0.0,16,31
103302,9.0,9,30
123036,4.0,22,22
101820,7.0,8,19
116484,14.0,14,16
112630,10.0,10,19
115433,5.0,16,19
110111,4.0,4,19
112256,13.0,13,32
118118,3.0,19,34
101309,2.0,12,24
105240,1.0,6,32
114915,4.0,20,25
105523,3.0,15,15
109816,12.0,21,26
117625,2.0,22,32
111356,9.0,9,17
111886,6.0,9,23
122994,11.0,22,22
104312,9.0,9,25
110468,5.0,5,11
106494,6.0,8,33
108828,2.0,18,18
116283,14.0,14,34
121249,1.0,17,27
115069,2.0,12,20
106375,9.0,12,13
115852,1.0,20,21
106017,12.0,12,20
120857,0.0,12,12
111295,1.0,18,27
121529,12.0,12,14
103578,10.0,13,13
104023,0.0,16,23
100082,10.0,10,10
113827,8.0,12,12
104921,11.0,11,33
111179,2.0,13,19
105585,1.0,10,34
111809,1.0,4,34
120378,8.0,24,24
119266,5.0,15,15
104533,12.0,18,18
117989,11.0,22,22
121598,2.0,6,7
114807,1.0,13,13
112766,13.0,13,27
115768,0.0,17,29
105633,11.0,11,33
100845,9.0,16,25
106662,2.0,19,22
124071,9.0,9,31
124623,12.0,22,32
106318,7.0,23,23
118528,9.0,13,25
114222,12.0,12,24
109251,4.0,5,8
108388,7.0,23,23
114432,2.0,9,14
113524,8.0,8,16
118188,7.0,17,26
109973,1.0,9,33
101086,0.0,11,26
121626,3.0,18,18
101565,1.0,6,29
113429,8.0,8,27
123277,12.0,12,28
107297,12.0,23,31
106582,0.0,4,7
115506,6.0,6,9
116407,7.0,12,12
107016,5.0,18,18
109936,,16,23
124782,1.0,23,23
103789,14.0,14,30
123569,14.0,23,23
116115,5.0,5,30
124564,3.0,24,24
118694,1.0,20,20
116126,0.0,16,16
102855,12.0,18,18
121486,3.0,15,20
101974,8.0,16,26
111435,5.0,6,29
123307,0.0,3,30
100648,14.0,17,17
117466,10.0,22,24
121619,6.0,19,19
113863,6.0,8,10
110217,11.0,22,22
112394,2.0,22,34
113528,9.0,16,34
120739,,16,33
121138,11.0,20,34
122635,6.0,6,8
108189,12.0,12,18
103493,11.0,11,34
114726,11.0,11,14
108343,8.0,8,8
116685,11.0,22,23
119037,1.0,8,12
114840,11.0,19,19
112489,8.0,17,27
124148,7.0,14,16
118644,1.0,24,32
105173,6.0,6,11
113230,6.0,14,23
117446,6.0,13,13
114209,14.0,14,14
102515,3.0,12,12
109997,9.0,9,17
122991,13.0,17,18
104367,1.0,7,7
122009,2.0,23,23
110107,2.0,17,17
122099,2.0,5,7
105800,11.0,22,22
124745,7.0,24,24
124430,5.0,14,33
107473,4.0,13,13
120693,10.0,23,34
106464,14.0,14,22
101533,13.0,17,23
115931,1.0,19,19
119772,3.0,24,24
118224,11.0,13,26
117251,1.0,10,22
117525,9.0,19,29
111826,10.0,10,28
118784,6.0,10,34
115015,9.0,15,15
107900,14.0,14,14
101192,4.0,14,30
124474,8.0,8,25
102939,12.0,19,27
116409,7.0,21,21
109744,3.0,21,21
101909,10.0,10,13
117864,12.0,12,29
118384,10.0,10,22
120864,5.0,5,15
120901,9.0,9,23
112196,8.0,23,23
106484,13.0,13,26
111516,5.0,15,27
108866,9.0,9,27
108744,4.0,19,24
107202,6.0,6,16
123561,11.0,11,18
122189,6.0,18,18
109799,8.0,11,18
123229,9.0,22,24
114746,1.0,24,31
115992,0.0,12,12
117921,5.0,21,25
117422,8.0,23,23
103321,8.0,14,21
113159,,21,21
111749,3.0,14,33
117706,14.0,17,19
100545,12.0,12,12
105818,2.0,23,23
100914,2.0,17,30
115144,13.0,17,17
119966,4.0,13,13
100654,0.0,12,25
110023,10.0,24,24
122270,6.0,15,15
108650,12.0,12,22
108248,9.0,9,14
111975,6.0,19,21
110287,2.0,19,33
110276,0.0,8,23
102208,2.0,7,11
104093,8.0,14,14
117447,2.0,16,21
121737,11.0,16,18
109901,4.0,5,15
123421,14.0,18,23
105447,11.0,11,29
107785,14.0,14,14
123518,8.0,9,13
113860,8.0,21,21
113105,1.0,22,30
119105,6.0,10,25
113717,1.0,3,14
102859,5.0,17,24
123599,6.0,14,20
101589,3.0,18,32
107102,12.0,14,23
116095,12.0,12,19
112759,2.0,4,22
124729,6.0,16,17
104799,12.0,12,31
105309,4.0,5,10
124419,11.0,11,31
109725,5.0,12,26
117155,3.0,12,20
102881,8.0,21,21
100482,0.0,6,23
121094,0.0,6,26
106241,11.0,19,29
103778,6.0,14,15
109723,7.0,19,19
107037,2.0,17,17
122546,14.0,21,22
111250,14.0,14,22
111653,14.0,14,19
112210,0.0,8,19
113547,8.0,13,13
110523,7.0,21,28
101438,4.0,7,29
123558,7.0,12,12
114750,6.0,15,31
117294,2.0,3,16
104609,0.0,23,23
118163,11.0,22,23
120258,10.0,15,15
107704,2.0,3,15
110328,10.0,22,22
114006,2.0,13,26
124507,5.0,6,6
110179,10.0,22,22
112901,5.0,21,21
102314,2.0,9,21
119571,8.0,10,16
121625,4.0,9,9
110750,2.0,8,20
111182,9.0,9,23
121355,7.0,8,26
110256,0.0,23,27
123260,9.0,17,24
103422,6.0,14,21
121472,5.0,5,18
109508,13.0,13,34
117610,13.0,22,22
121696,6.0,16,24
119832,14.0,14,14
107160,2.0,19,19
117884,1.0,19,31
110659,6.0,6,18
118049,3.0,7,16
121825,1.0,20,20
115933,0.0,9,23
105584,10.0,13,20
105256,11.0,17,22
106100,7.0,22,22
110059,6.0,7,7
116008,13.0,13,19
115101,11.0,11,24
110454,6.0,20,28
106794,11.0,11,11
115858,2.0,3,31
101906,2.0,8,12
105872,2.0,7,26
116040,5.0,13,32
124044,11.0,11,22
116456,8.0,24,24
119033,10.0,19,19
103161,8.0,8,15
121150,10.0,10,25
117977,10.0,24,24
123251,9.0,9,10
105022,2.0,13,17
114622,9.0,9,9
120435,11.0,11,23
107279,11.0,11,30
123190,11.0,12,29
111906,3.0,18,34
105291,14.0,16,16
114701,9.0,9,32
103533,0.0,21,33
106557,10.0,16,34
109637,3.0,21,25
117007,7.0,8,9
104686,14.0,24,25
116649,1.0,15,15
123180,14.0,15,31
123667,13.0,24,27
100796,6.0,17,17
113390,6.0,11,18
114651,1.0,19,19
104100,13.0,23,23
114235,14.0,14,19
120430,1.0,15,32
108574,8.0,8,23
102635,14.0,14,14
104838,5.0,12,27
102688,9.0,9,15
102566,12.0,16,20
121211,7.0,7,7
108326,10.0,21,28
106725,0.0,7,33
120984,0.0,13,23
117661,0.0,6,26
118661,6.0,18,18
102021,14.0,14,14
118719,2.0,20,20
121132,4.0,18,18
108250,5.0,5,11
107097,0.0,24,30
122395,7.0,9,9
120519,5.0,17,30
115250,1.0,16,16
103275,3.0,24,29
108295,13.0,13,20
122639,0.0,18,28
107862,9.0,10,32
123205,11.0,24,31
109881,7.0,21,21
121233,3.0,24,29
110207,13.0,13,13
120628,13.0,13,24
121531,4.0,19,27
115551,14.0,14,15
103023,10.0,12,12
101744,7.0,16,16
112077,14.0,21,21
103981,14.0,20,25
122336,11.0,14,16
119947,0.0,22,22
123706,9.0,14,29
102414,12.0,22,22
103820,8.0,18,18
123450,4.0,23,33
103702,10.0,10,16
103851,4.0,18,29
119526,0.0,22,22
117709,8.0,8,14
105146,3.0,5,18
113531,11.0,11,18
115904,2.0,14,32
116447,5.0,10,24
101121,10.0,13,13
124946,14.0,14,14
113084,10.0,22,22
119357,8.0,19,19
123389,3.0,7,20
105260,4.0,19,19
117860,4.0,24,24
103729,6.0,21,27
107986,7.0,17,17
124888,6.0,16,32
110633,11.0,24,24
103788,12.0,16,19
119408,10.0,10,28
116091,5.0,5,26
123080,4.0,19,34
121293,14.0,17,23
111594,10.0,10,34
113901,12.0,12,12
117721,5.0,16,26
100990,13.0,13,27
113799,2.0,10,20
102866,0.0,16,28
101639,8.0,15,15
110741,14.0,14,23
111960,10.0,11,23
105130,5.0,10,25
105494,12.0,12,24
121372,1.0,10,34
124402,11.0,11,11
114805,8.0,11,30
108693,10.0,22,22
122126,6.0,12,12
112706,6.0,15,21
124823,4.0,15,24
107508,2.0,5,17
115748,10.0,18,18
120100,,14,30
113967,11.0,22,22
111659,2.0,4,17
124648,4.0,16,16
120947,0.0,18,18
100646,10.0,10,23
115677,8.0,8,28
109134,12.0,17,17
115529,0.0,12,34
115040,11.0,18,18
114315,0.0,13,34
113152,0.0,20,20
102150,10.0,10,10
120611,0.0,17,17
105479,6.0,7,29
118602,12.0,22,25
101894,7.0,7,7
106923,6.0,9,25
103311,1.0,18,22
119096,5.0,18,20
119506,13.0,13,13
103565,3.0,22,23
110368,10.0,11,31
111512,9.0,9,16
114996,11.0,14,28
112408,6.0,18,18
121722,9.0,19,19
102570,2.0,3,25
113374,14.0,14,14
117508,7.0,16,16
121437,5.0,24,24
119309,14.0,21,34
112558,9.0,9,20
109976,2.0,19,30
103512,8.0,8,31
124301,4.0,13,13
101635,9.0,17,17
110315,8.0,8,9
120607,3.0,16,30
100150,6.0,8,12
122012,8.0,12,12
111254,14.0,14,16
105717,14.0,14,14
112576,0.0,19,30
118851,0.0,8,13
102660,2.0,4,29
116730,10.0,24,24
123160,2.0,4,5
101323,3.0,20,20
117355,6.0,11,34
110042,1.0,24,24
122805,5.0,18,27
111009,11.0,13,13
123585,14.0,20,20
101501,0.0,15,15
124083,4.0,24,24
108313,4.0,10,10
120110,12.0,18,22
103391,4.0,14,19
107221,4.0,23,33
124526,5.0,16,16
103608,12.0,23,23
110590,14.0,14,30
122740,14.0,19,23
110727,11.0,11,11
113746,2.0,9,25
114581,6.0,15,15
104949,12.0,12,12
104999,4.0,6,8
115113,5.0,5,29
123150,2.0,19,33
113047,7.0,17,23
116202,9.0,21,21
124690,0.0,7,7
118646,9.0,14,25
116786,6.0,19,28
113658,10.0,10,21
104067,13.0,15,21
104735,3.0,18,26
111908,9.0,10,10
116154,9.0,15,15
104722,12.0,13,19
123557,8.0,21,24
102773,,9,33
104349,5.0,21,24
120078,2.0,9,31
116505,1.0,17,17
115541,9.0,18,32
122674,8.0,24,24
103104,6.0,13,25
104365,5.0,12,22
119940,14.0,23,25
102588,5.0,16,16
124460,11.0,24,34
104777,1.0,6,16
112154,8.0,13,13
117123,9.0,11,30
121951,9.0,9,22
102433,5.0,6,23
108153,9.0,23,23
124963,8.0,8,22
117152,7.0,23,23
101273,11.0,24,24
122613,12.0,20,27
103716,8.0,17,29
112102,2.0,15,25
124393,1.0,14,30
110863,1.0,15,25
107411,2.0,10,20
117888,6.0,15,29
101118,8.0,8,20
112857,5.0,5,11
115499,2.0,6,34
105228,6.0,6,19
120382,3.0,13,23
124832,3.0,7,9
120768,12.0,24,24
103693,11.0,11,11
118053,8.0,19,31
117489,12.0,21,21
104132,9.0,24,32
122560,,14,26
115257,7.0,18,23
115661,5.0,9,10
103496,5.0,13,13
123716,1.0,13,21
110608,2.0,8,26
114768,14.0,20,20
106127,4.0,5,15
107066,10.0,15,27
122818,3.0,19,23
111999,9.0,9,9
112711,11.0,13,30
116267,0.0,18,26
100389,11.0,11,18
122141,2.0,13,34
123907,6.0,18,18
104294,3.0,8,23
114514,12.0,12,22
114511,9.0,20,34
121810,4.0,4,32
123249,4.0,21,21
119600,12.0,12,12
112130,12.0,23,23
119169,8.0,18,33
124658,3.0,15,15
110262,10.0,10,10
113893,11.0,11,22
117353,1.0,14,14
120057,7.0,7,23
103125,3.0,22,22
114725,0.0,15,15
103718,2.0,5,28
107659,9.0,12,12
110463,8.0,8,21
120194,7.0,18,18
